,Actual,OLS(Log),LASSO(Log),kNN(Log),SVM(Linear Kernel),RandomForest(Log)
3343,150,18.20298462204741,18.146131352622547,8.809957874391273,13.747535490832433,17.058232169219707
3344,95,86.54968385269174,86.5078673326432,68.34577590144798,78.15691842120975,76.5166677189132
3345,560,403.33157759177635,403.42232258464696,426.8207390736621,405.8448017026303,410.24659464314266
3346,99,46.52654022900045,46.30617671679056,48.24541457442935,37.29055626008305,3.335243822801047
3347,25,46.91604782363771,46.87958234491552,48.32716774101431,48.373690786272164,46.02522503159055
3348,130,38.11539715935311,38.20722470206147,56.889370044643385,33.06942902608709,51.37970244017336
3349,500,402.6536121221125,402.67448841696523,404.03767637871465,392.62867656744083,386.58054020404876
3350,70,149.31367244798463,149.17944212753937,199.23668782839655,122.90945595969629,171.19265627545442
3351,40,29.310978893582018,29.318646311712996,11.280151771652925,33.303134258367535,11.09232658775138
3352,150,88.06711516923524,88.0750788646527,99.2499583020166,92.3161197389756,98.38495092107138
3353,105,81.8419019081067,81.67663285681962,91.55377426763016,66.81514507774273,115.22889506927862
3354,100,76.26121931728744,76.18242187725377,63.559616455317666,68.22454488619437,49.80193568490793
3355,70,4.771675053063262,4.773501601380488,8.051542417703011,4.1388113360661976,15.26533308133844
3356,110,28.959984068182848,28.96071263682734,23.743436987552315,35.26887862748231,17.427861597776868
3357,200,19.952162499558625,20.001140511887968,7.038668294280541,28.08846968811821,11.972858473053265
3358,170,17.895553793380515,17.92310068641038,65.47069328527246,11.194704801491099,1.6534312532904778
3359,50,25.71309205644937,25.711304697491073,19.22133396889106,34.52476861957159,29.622965760867075
3360,86,42.07371687894417,41.94673405395642,28.391230882795483,44.95100452712538,34.65061417714713
3361,150,29.846334098069264,29.894804799716326,51.06518340307767,24.24711444596788,83.13792684751874
3362,124,51.83556045682079,51.73539543515503,67.52583073250815,42.283187118661886,74.34756940915446
3363,250,354.7173614966729,354.78516347208506,90.92960010192894,59.91047561289173,37.97125127176585
3364,149,32.52015880343369,32.59637303769853,24.769125772827707,26.50229138656239,50.599220946840944
3365,65,10.384247157902735,10.36786994206787,3.1333663215059886,15.217009611046123,9.796807608045896
3366,500,428.6963053573779,428.63391943501114,425.6553216999425,418.30406344444685,420.9444032192396
3367,80,43.863118589052576,43.7260030822999,67.22712823894821,48.84056800738577,17.916113571345576
3368,92,47.41266176920914,47.38961054081318,53.37606955265437,52.68893234084169,34.829848095357264
3369,161,105.17112427775078,104.91656218629441,166.73057242987522,50.78616909134831,130.986648358615
3370,70,1.1295159049309262,1.1194046453095439,6.8104927194975104,2.969398562744871,15.849831320377348
3371,225,85.748824171542,85.89164104093848,108.78679472394646,86.65211501299515,131.0462195576054
3372,159,15.064277122277446,15.06110203865822,34.70612330637596,4.649636882455326,12.799404604383
3373,100,25.740520967804315,25.733123291036463,0.5516182900693849,33.62369558359802,9.911343824270418
3374,495,358.6276037861589,358.86025581211095,256.5051611291584,317.6403249800185,437.675986958649
3375,97,35.70636106040399,35.55430337080068,105.27598029585971,38.673197222769005,215.53865880855938
3376,85,4.999806661642879,5.0589971038209995,11.643565281991357,3.8567539203366294,9.995398268894576
3377,45,34.709397603815376,34.77759676432112,36.32351306101624,48.56094982542277,22.79289458866313
3378,55,10.353764915537198,10.336005729303153,2.95324488909327,12.486337923408016,18.02881524973631
3379,50,31.689588608941804,31.684008694535862,32.295042349630265,40.1889594154768,35.18119387281601
3380,600,392.2855857760086,392.4139731821556,329.5574958432405,413.0826258343596,352.0278567162375
3381,125,85.08193740176839,84.79049298881273,114.00371560538136,56.26734414441438,112.27897316457307
3382,350,243.5593277575598,243.6212208789894,243.50611912423938,234.99199166293326,241.90224028276995
3383,60,22.46096773492995,22.47715594609808,6.026088202262713,33.52848733340116,17.900136572370684
3384,80,23.53615107818871,23.523989851410263,29.737573591201155,36.21979058533617,1.0757637550152026
3385,160,6.761920330729879,6.684368499383339,9.470057385489099,1.9114528319025226,72.8725449725664
3386,185,57.701550190499304,57.81685805767209,67.05699069719225,55.22300656525613,83.82095594797104
3387,190,71.67902356355816,71.72270450801113,101.02184250109478,65.5601184803139,117.43411128938457
3388,200,107.08177134547896,107.10310354353406,106.44081947418766,97.93393515210093,118.78731519684297
3389,100,43.981838385000714,43.92760279395702,42.02174819241279,47.497017713269145,18.84683813856384
3390,300,93.43796191719031,93.69949950669289,92.21364694912745,119.89142677323082,124.87447610648394
3391,65,0.6992091341238904,0.7383842393573872,8.01963619626843,5.650864547567991,8.748520373590495
3392,155,130.24451161966977,130.0849539942928,105.68889784326711,65.78217085232325,162.49717893240114
3393,148,68.36537389922019,68.39865556504932,75.31629759538323,63.108374561364315,84.49231465295681
3394,134,26.743368086979217,26.672931146036206,46.8232833358752,24.030313305914035,10.513402951855625
3395,220,55.151292057200436,55.21625220309292,70.15731081405733,58.99010065344402,91.2789179267329
3396,72,58.109792920353556,58.1847489104193,69.73648220654144,70.93545698529661,117.67212248831115
3397,25,22.98600230642066,23.191718168299488,27.980959395116216,10.51298366147109,46.523520691105105
3398,42,115.30299463028777,115.47761024827815,231.38263049583702,131.19790966817123,79.35712371893017
3399,320,100.77601415247292,100.85211662462731,119.70448123144575,128.16430711266008,134.08651208940682
3400,198,45.40829023812253,45.42668416077461,48.152878572413954,43.27833983568257,33.53862612360206
3401,115,7.1710209175458175,7.112385311788145,24.072714742987102,13.325466340305582,8.172426156365873
3402,65,1.405406997333408,1.4287350807747146,5.183461945803245,4.1101210692675565,4.748549008234811
3403,200,107.74109796841398,107.75701946547012,113.8971257675341,97.64714776925162,128.29193349218227
3404,220,74.42096309317753,74.49828610084796,47.988294410668345,59.13052141102065,89.70959193765933
3405,175,54.729912925135466,54.64198421562514,7.7958168311144505,38.957449078338016,45.276214041878745
3406,85,37.64017389547003,37.55823562199636,49.73127725010116,42.83035540370912,128.633595985383
3407,95,2.444934981515587,2.508703556468518,22.334150233460605,19.271004559185698,16.767145259889915
3408,125,50.87907124389153,50.83151146659483,60.749860342870306,45.53127506698229,72.65510303054708
3409,67,133.6608964693301,133.41813341202564,147.74531808515812,111.9372437062903,115.76303873318585
3410,149,14.268429071855905,14.202583029929457,4.878363055805266,11.00309888682446,3.326704988889304
3411,50,15.977245884836151,15.958857119979271,12.965667975729566,13.756744735255566,11.557459033301576
3412,150,59.32230727984802,59.278597547750536,53.756633613062434,39.1010187680713,55.02313740224881
3413,180,97.54833996518235,97.59566210823387,96.50364835461976,92.21339319883195,115.49087006438921
3414,110,50.270713512545626,50.22120140320439,43.784930897511316,48.68787245148141,38.31111710117278
3415,85,27.66298081610715,27.652840385643685,9.684042081276473,40.84670506815334,3.9033154104476466
3416,45,21.602348488065815,21.60933336135578,28.540968665726595,23.350033128322607,35.92449260818712
3417,130,16.26953211158252,16.30878018186735,30.030711374724618,8.604087888901802,35.67337035026614
3418,75,10.77131031540398,10.497632932956577,53.055465275125925,9.848228481696083,1.10042844908412
3419,175,41.52817768099155,41.3474273592127,72.97768462277185,15.539403895827945,89.81132314356131
3420,150,113.02462499280063,112.85171071073518,189.9063276537284,62.79263122846436,193.22269372136458
3421,142,28.47436322105429,28.388323815644952,26.201225997162766,22.7963678243203,55.4647157270054
3422,125,0.8433784252989085,0.8559819168032732,18.414583998061318,10.465249868717848,8.074876474263789
3423,70,11.83765452060807,11.8344903942439,19.16731076787427,20.64998138971515,19.097460935194846
3424,45,17.902962535690726,17.87099247185727,16.21605096878057,17.348471742803483,13.88611594121869
3425,50,15.921606770188134,15.874350189986444,12.606623917769404,16.999838465864514,25.825530367821216
3426,65,18.91036652738559,18.943905619808717,18.64337591805915,34.418625474634354,9.579224118304154
3427,60,11.77339135578682,11.760514121724803,7.222659215675037,25.293123957202788,15.722084286120385
3428,125,26.682220464696712,26.670263454153712,11.418087533960176,17.48011989497067,39.024209825364366
3429,55,42.88686185710573,43.004275579472846,51.29374638589131,62.573677565363255,40.797885248003496
3430,100,10.326820417914263,10.290627767701082,25.526698314312355,16.215038520108862,3.289094410337384
3431,200,100.99809497751268,100.9833379363713,103.07141488345866,90.07630989200675,98.22461719505586
3432,285,159.8870221947775,159.93091524405025,166.03102598569154,152.7670714494136,144.70124778354082
3433,275,137.46204450108175,137.4782187672605,142.20841429546408,131.15497303444053,145.55841216459135
3434,65,16.3078555997554,16.306545513042295,4.189775649374923,24.31101537574007,28.725857031380343
3435,60,50.71068912513651,50.66035879876965,23.736573011467513,57.58990785266408,28.51900984064369
3436,79,101.47430403605247,101.40302938472658,136.9622803839872,92.25958451482927,89.42830351752926
3437,65,8.059863070919278,7.81012350616934,14.695070772007199,9.886814737453449,9.171763864653286
3438,56,2.4202517512766875,2.4305228850356855,8.667724995709534,1.483965060510421,10.519555024222683
3439,86,32.00775672442222,31.99057544251086,44.98932816388515,40.29105821718116,35.24121081513063
3440,44,44.38579922384177,44.365743790131376,28.290792450485654,57.478655264138894,66.2752907157097
3441,99,58.387261398403155,58.44060324647117,0.17022208007880124,66.1705124943943,118.36574767977763
3442,70,70.92982564504274,70.82272644088079,192.23941225398607,79.62888205095547,195.0763916418818
3443,225,27.26163655654915,27.327307743714215,32.143536950800836,43.05794690603801,16.157635558655784
3444,80,13.393147194130862,13.44603730463821,12.441782603867154,14.092698094089727,14.739116755364037
3445,118,31.04476416381783,31.060190444637584,15.558447954257474,34.99774781885867,5.527996887112934
3446,228,12.443930431939833,12.830853242861423,1.8838308024516266,0.08672252246049084,2.1101943766983027
3447,98,5.3307344091660696,5.379014097549444,7.655762584225997,2.0917973097539857,1.5594772928735239
3448,114,43.746288264837176,43.63948445203732,69.32061529792725,40.738978913486676,70.3402249196989
3449,175,41.09859359739903,41.156244962864236,63.44517449390834,37.33558391116674,51.457162607641166
3450,70,10.944090989336203,10.97668393203324,18.06597864342436,25.19513705079642,7.219265349314583
3451,60,33.34308522110159,33.246278183036864,18.80148099982877,38.24252942669685,3.879599445494655
3452,60,43.94495803460303,43.924881734217905,58.45896170645476,54.84515486934396,147.99665695774723
3453,119,15.568108993283019,15.677846538898052,43.26622218949551,7.0929859713993295,30.832991400322783
3454,180,36.325118489198275,36.158310688220496,34.95374821477563,9.774376796912065,184.46667550631037
3455,59,12.876037190291328,13.111527290907645,11.463086123217735,31.096900948273642,19.04773347772185
3456,52,12.183310909453667,12.182399495658942,3.3858893654936253,11.785786747371603,11.189288279099301
3457,173,35.811863443920885,35.82581546967975,41.12938384653205,29.95029490102536,28.11038885613638
3458,99,10.310148782190126,10.26673182840247,5.989920295029563,21.534492144670054,10.836429487087486
3459,145,135.74039585908503,135.87526324442,38.22599759238693,82.41877985522964,84.11485652154172
3460,85,16.815265807467725,16.83184715469639,7.05292311668083,16.58910106103609,17.480027032839004
3461,60,9.948660004135178,9.934604016922776,10.63971926901705,11.868484573501945,1.4017680586644587
3462,100,14.43506049101741,14.540524315391465,4.462110243559962,12.701074021655245,9.129026943556823
3463,45,13.172708786847721,13.164408184635064,15.687496654081897,7.295059843975018,23.272958462869056
3464,26,29.23179522592504,29.21617386248233,24.89748368918042,18.920210219204044,28.059361639934764
3465,135,66.61130375577586,66.59816584291099,60.21761267066317,59.566898522927616,77.59261415816525
3466,175,17.846732776688526,17.896466883539915,30.997081336530556,17.348183527468734,14.83756495065245
3467,44,39.17983391696302,39.20941239789653,36.25558645861173,50.871832825338004,29.5827069936052
3468,98,45.73323412812121,45.641322489036014,49.91511491655967,50.50020590527458,39.09589375167508
3469,65,0.7449631091025566,0.7258897596022678,3.4862437339996504,1.8368710862901594,0.3170861329076473
3470,60,21.40288633028284,21.327772642494168,21.155927347923296,23.814721904135467,22.288004513101072
3471,44,45.842625508275034,45.8341082654278,27.61647085353242,60.366744869726745,40.91919392411465
3472,30,29.57266218284545,29.60702010960008,27.523817420751726,33.00103179111481,17.65183727431537
3473,150,71.76091804601606,71.78325119327309,65.22827442767307,67.52853985164059,66.250688519749
3474,115,12.136532115928148,12.124302513689827,14.05791240614721,22.09036591279252,2.379062087727064
3475,75,2.25201967946451,2.262281516687125,1.6281417119146084,2.66257280356551,4.880770596816504
3476,82,29.37755944442017,29.33694765120464,25.03563083809378,37.01331723379286,7.918630661317522
3477,85,1.376483616450244,1.4314086825512788,9.088270007423475,15.554795876137149,40.49696603573061
3478,40,51.28770440597387,51.314658636822585,44.6288594161969,65.8368180996992,45.863801447559354
3479,175,13.916065427752216,13.973748428991911,14.748094962545622,16.15906931027442,38.81766420269477
3480,799,660.584934836945,660.669427345721,682.2700784956457,658.3023022419009,695.315317749128
3481,69,35.35641750686362,35.39288994250546,40.923698215235305,49.451911286827084,26.79138393956252
3482,225,9.336309087209855,9.348479976457384,2.9572244464193886,32.27629666893148,68.68589980378215
3483,250,23.62723189989879,23.809214704739162,24.12983106158174,56.30324117853951,18.030060574449124
3484,73,1.9819423988070213,1.9449979361831282,15.912090120674641,7.843063926107305,30.52637102613707
3485,130,45.34283824263514,45.28534834742098,43.70831681592858,39.79010280953389,28.734483174341648
3486,69,47.40897876940612,47.395295700783464,79.63799824038298,59.057956511659654,129.28263893841049
3487,185,38.11416953407735,38.154940532620145,44.97983982807827,33.06538324737218,65.90948163049471
3488,82,13.22923704899641,13.177336625353504,19.167047048432465,21.13837057485422,4.1210661033407945
3489,50,24.837265505317788,24.909663262342733,21.72141197748398,38.90339117425896,28.438733059589964
3490,160,37.649592914216655,37.74918847521815,43.994543234972824,33.24808073739129,37.48238650529116
3491,65,14.039318073867648,14.039199465874916,10.417708053173925,23.27861102624658,9.631943486100312
3492,135,18.596849827812406,18.54099588053532,39.59167493642852,19.79881334916064,28.262233935776834
3493,200,2.409444484340895,2.6359575721475608,5.097744069905616,23.547539709538967,36.75532074690577
3494,90,3.044532407621645,3.0770052510706734,1.533888447615169,3.8951047302199697,1.5875635417126261
3495,89,17.69370410384208,17.691305908166257,23.873181285236427,14.333215835739423,33.17906612509444
3496,30,34.01197299374026,34.29098045957123,87.7588017065256,57.1373434819174,38.87513633184682
3497,73,2.179613272584646,2.1718207052661427,7.2483184096966085,2.2742598980905626,18.699880007868593
3498,350,158.8803818439616,159.0850320397585,45.31740139654289,171.83482982334453,74.15304736656475
3499,145,7.262761753694065,7.2050443532487805,2.2615263212847196,7.688756040155795,8.418925474042368
3500,83,8.289236729775908,8.302383760589805,23.06274076295167,3.614958809170844,32.13094301541724
3501,85,46.88150044646028,46.828661690206246,57.097598977198544,52.51921339680649,70.34971692404048
3502,42,35.62656754491108,35.62598510377106,12.856176366072809,46.92469874798283,36.02840180087102
3503,68,7.698158510426424,7.667172455096278,20.760589734423732,9.943657646271816,2.0017965801091293
3504,155,20.24867101099568,20.28951714916377,9.874875052184166,14.62795572302096,10.522508666267129
3505,50,18.724495028260705,18.683713694168816,21.065349935360445,20.345025883929225,18.558573990562408
3506,130,13.529077201499987,13.552549264361716,21.73587782937925,1.2814866650157626,10.626981538318688
3507,109,21.574842132214314,21.523166797901666,37.050302575158554,27.432003458784834,53.535026234247624
3508,65,4.1001565745412165,4.097586152042155,4.190086059267728,6.339256084293368,6.710374671032255
3509,300,187.01051518502112,187.0642713789752,203.92812862303452,180.31672246140124,197.86703701922642
3510,55,2.132252833367019,2.1407404327918726,4.381576505039078,13.505884555933399,6.690548341957744
3511,160,577.4616757309511,577.523986314791,243.53855532829562,171.7702816694815,190.74834937287596
3512,160,18.49219770131637,18.54804103026322,2.801528372060261,14.457944900184032,16.46075878326951
3513,108,35.4407686621616,35.456358086040595,35.530245384622035,33.388549750224,42.512347695205264
3514,219,123.83932516337033,123.96148629329313,122.40084815879908,121.47250470768321,98.21852810481488
3515,38,13.837019674939157,13.88514563778913,3.2924863806690468,26.83428869653237,0.38246965011864376
3516,150,40.390548545552875,40.462464382403226,40.16498390278235,34.52287415863894,69.20643450447112
3517,60,34.16431187312051,34.080840271547615,9.441864582581076,41.143352648239656,25.933815885494127
3518,60,51.0587606045935,51.05800734641872,12.601073704756942,64.88674503058303,8.380563886534645
3519,278,144.76653281829013,144.82701226298855,159.46371876601262,141.07447790240465,172.74797560218303
3520,28,38.70423976832865,38.721486919166566,37.40476231337365,42.194718920632766,21.939406771792243
3521,350,92.09965543791759,92.16305016099369,97.29571529450499,137.78828417849422,72.50494197621197
3522,150,15.232014798229983,15.129071468646998,32.23185204951051,56.81489806423667,24.662400902746697
3523,119,47.59480458187009,47.692414777438245,64.72137984178009,48.33621126123218,52.438960458675425
3524,85,16.88897585484159,16.93126030388045,16.231720476906318,18.621852512883663,28.578068970299846
3525,139,77.63852469997997,77.65817626020487,85.2405120140119,83.97672541530311,89.50219485341964
3526,650,366.33048759777967,366.6523958811155,261.1919901819016,431.5565879844852,226.91765935402037
3527,265,30.03089795212216,30.17506218653608,1.1675952731575876,65.15083081975831,61.36722456693653
3528,50,3.768555938214611,3.7812328172700305,8.037495047763969,3.443763874522155,7.533577367306755
3529,28,18.65785329412399,19.063840598505557,20.466734164473557,27.369697403973888,49.70459599985547
3530,150,16.040453604940495,16.150069038210574,5.571266254810922,14.525065199109719,60.23093596909847
3531,139,1.253529573502135,1.8204937655673064,5.289681102800444,10.905943460464528,113.39968420052193
3532,55,31.247888477367624,31.265941323045723,44.98688939944891,46.275509009522466,36.07359638162467
3533,55,37.54503894110029,37.49763427795226,39.1688466864275,44.96656704630644,39.98857108511757
3534,75,3.882067130122323,3.864565654067235,16.382013781986437,5.1111013905644995,10.876114649777946
3535,95,59.21201525042571,59.177439687928796,33.24535107182524,63.30020976138371,144.0333718568681
3536,200,15.012881164966785,14.879323789375746,42.850597398178735,10.631605101829848,58.60547421487672
3537,115,45.30694597035955,45.32906457808325,49.24327434827916,45.67389054808733,58.946212979076996
3538,50,22.863690234690395,22.847150074776025,21.328186573106777,26.2073988695075,27.525920368656486
3539,60,3.919643831119224,3.9016451348170307,0.9277338274348637,8.058957804747749,5.591406429210998
3540,280,148.37783474084407,148.41852684554655,155.8949093955032,143.20816181228898,177.99123619187424
3541,95,0.4633234227415528,0.02388586305343665,9.154810841062798,15.198207664633145,4.714393891683528
3542,110,1.9617645733357563,1.9300928843108807,45.36427032230196,12.900201150183932,26.340300843967697
3543,350,190.07860363683332,190.1342431645192,167.45208131729902,190.09896446301593,124.97364767931086
3544,60,32.173927674191745,32.166205248539384,29.830445072661078,43.60297580173341,18.311479891538426
3545,115,15.84445233183385,15.82141293826865,4.373555727036177,23.263804835845576,18.98906027495454
3546,130,18.87987758353931,18.894694422262788,10.853192980529926,7.628161987566429,10.855848990692522
3547,76,51.80389571947616,51.80141522633903,60.536502436118184,63.768625886878255,63.43506386946035
3548,263,59.81557171568832,59.946743512154086,37.21573023368404,46.528163271684036,6.3886812198428515
3549,295,150.06268999825366,150.09535841420373,139.01576292677936,149.44317163663652,166.97109778814107
3550,75,3.5564626621100075,3.533551878830238,9.82791457069186,7.966745553946467,4.405821244884365
3551,125,8.325031748554721,8.329634045360166,17.564414861168046,19.68478468823875,29.698854097310573
3552,100,19.802404954947164,19.847471231385356,24.089162932528765,16.201035450053965,28.424983544076667
3553,69,8.29506243077632,8.289719483666929,1.7476501245828473,12.725009933107813,11.681374727515959
3554,45,3.0141700732344745,3.022102706315003,1.4972395461290446,7.160636837990388,3.799934268769654
3555,135,6.024045504964306,6.080947808585563,30.527101896618717,14.109841107769057,57.07026260114267
3556,50,121.84245931865442,121.8164731823127,98.54126790153293,122.63648252780905,89.04351733559727
3557,100,0.6990450805437405,0.6492277742461567,22.697661220530378,6.654098731462611,35.06703751285632
3558,349,147.12335765432042,147.31049760161588,120.48109671143882,168.5453476066857,108.67695295247478
3559,75,0.3287053979703103,0.31304198551751483,13.664633660068993,5.065009837306988,27.40286707471141
3560,55,34.93752048913301,34.915013651503216,49.461507708043555,44.720646375244314,50.714422649268585
3561,39,11.849865759566185,12.027444191463232,9.778518909794435,15.0040678816844,5.71949822450771
3562,90,68.21912269832055,68.13981240918028,49.929054771560516,67.77895762473582,91.41363193324477
3563,300,168.6078492827166,168.6256246972886,186.54785739240623,157.96935817076803,190.71809356885922
3564,220,105.79058485408791,105.83429393595429,116.0819037118344,98.47146951383671,122.04593960656388
3565,220,56.51987560197526,56.6760019058637,37.23316425003978,16.644735576070445,15.960942189180741
3566,59,5.968409963075345,6.012158790607671,5.703669562846969,10.766596674053545,3.2880645058090394
3567,80,12.08631091664843,12.0811597797356,20.64211183939223,6.372919939864801,19.57282277821887
3568,170,4.966595264080837,4.714820229035382,55.8355948612118,7.939797718216255,4.495269329652984
3569,34,25.028611894942642,25.06120810830282,26.24878463516665,31.54020095129303,11.510539259708231
3570,79,7.183815986972576,7.127586595186912,4.11448396921692,12.576391345616841,25.760217460376772
3571,145,73.96437687767931,73.97550214037922,74.31520308006381,71.06060044190656,74.11603423593947
3572,50,70.26943083579583,70.7746563495664,58.60837060301395,83.64843375173271,117.79546037241042
3573,55,69.11212498386715,69.09957275291926,54.38329014342804,80.24049579539926,32.18140048951817
3574,120,3.1363341642512808,3.1851028868341302,10.348748240371918,3.873415093657812,17.976490669203187
3575,40,38.64306049752645,38.63752671236104,38.78999154845013,44.560920396218236,45.82516896832169
3576,140,5.623545009816468,5.693127375464002,7.749218437932143,3.228063375339275,12.600867571886084
3577,750,601.3188237543127,601.4520115123503,603.4872399485008,602.4719959796245,606.9889084553588
3578,120,10.553300218009184,10.563871675671237,23.598265703699752,2.0963443243013273,33.11548919022209
3579,295,40.0742267798847,40.39326152816736,90.87507085272,89.49730693092226,13.395552233412218
3580,70,62.02375245638089,62.024209063497636,79.75839620244264,74.23877952716424,154.77907393037634
3581,120,52.04551822818425,52.346847502499855,29.672561015391494,63.12365549275569,87.78397724903178
3582,78,38.633476153778226,38.46564761866706,41.74301914399645,48.16859338293737,39.68831478993189
3583,250,50.81002481279188,50.89115947824311,51.27510291587848,67.83969361093429,44.97602306906833
3584,175,56.73156622061566,56.70236549257751,76.1971627899774,27.45821078237259,38.02371108868786
3585,35,74.64411920687975,74.51971231562824,88.05453011667451,79.66241446443922,81.13954420234926
3586,50,19.77392101145007,19.778552078716643,9.065626585740404,27.5541259276458,19.76385465055789
3587,160,3.781515539713695,3.7170624815236692,14.849922568799656,0.5917329778481815,37.0753633766023
3588,33,36.403066580700425,36.373609548430466,34.74118683959868,39.92508557405631,41.88159123793025
3589,250,40.26793289793426,40.221195001603746,7.193006339990944,22.346500830947036,28.049329252429573
3590,105,6.3770219130261125,6.394387540507509,15.825235787656936,8.76235310551624,35.3780560215429
3591,130,1.9607127115986884,1.9569760810762773,47.510263120101484,11.040908122836925,84.7335843019016
3592,10,143.54031162979558,143.40981945753668,163.0411717652917,144.75771921267932,176.63747686446436
3593,595,446.9963285438559,447.16169038352075,441.60952286510513,451.0520260406583,492.2515070909049
3594,215,20.614549164829384,20.696227542216747,78.91392041601671,24.77644956859146,55.0405620981619
3595,35,96.78162197223904,97.33594629328292,234.95710798367378,113.27834703771066,120.49440030957004
3596,300,83.62303782254051,83.81988606809546,18.93528067826361,111.32349691986923,39.787665672912624
3597,69,33.993435562122514,33.925875392262526,31.883730841837234,42.86778741478409,31.903668700929472
3598,400,215.3099661553048,215.3703376455156,211.31324694134975,225.56403415598027,207.96016998607692
3599,115,9.892073638963993,9.849313052980065,10.470494131535276,18.029167225291047,6.141875352411176
3600,100,26.192052049363568,26.105230874529184,36.021770040342176,30.165125263574566,13.46063798746873
3601,110,21.828288345806584,21.822388830770194,36.09535123952156,30.722432846081716,75.87881547409543
3602,165,10.819814041870387,10.286916824256338,22.890988144689317,8.65075947569045,64.16481275414853
3603,55,41.76730831717984,41.79649787612226,24.67301567220069,59.64368601544717,21.361491168633023
3604,115,70.97534215489046,70.95496991181258,90.66342933926549,61.185102079798185,84.21640387380157
3605,225,6.962159005023665,7.023096292422508,18.436351786859092,29.081846599106882,23.81244630152881
3606,125,19.781681558288,19.845451741125075,9.743043840459848,11.807954307707789,89.5654798707284
3607,115,17.274983951096885,17.23489732492891,18.26465424771348,23.59362450249799,27.49914807710593
3608,160,30.596144878740006,30.606905293507737,39.73743140680274,19.882368905143068,11.529223762561656
3609,65,6.560192503057948,6.512382261299422,33.8149303669863,6.292820117027162,15.635728299480988
3610,150,8.059719827243129,7.995725810566853,14.835557621854633,6.419370523363,2.641118389855393
3611,35,53.290475085490456,53.28670655328517,43.874233056915784,63.88655148991069,40.198654228940484
3612,56,23.549131745566925,23.537634639646598,16.26515429091394,30.753574316950548,22.959753294652103
3613,210,25.111538050463622,25.26888099706767,0.8847301323022805,38.821628471053884,12.822110068918846
3614,395,153.11937580524398,153.17619219733209,61.1645911035252,188.6253706994343,131.03299627588711
3615,135,43.77767346184069,43.69248872585122,26.830445751612572,27.13214066233394,25.517480155749865
3616,60,33.34833945216879,33.34543233716957,22.65172561653327,45.5121127848642,28.732646829232948
3617,45,13.817357574840322,13.833669836861205,9.197831357233987,13.98109386708559,24.96314226236305
3618,250,43.962709567117344,44.2329972001869,23.783992891128094,70.0739214058438,131.4268935520335
3619,30,31.989436721700777,32.82146694607991,29.914386328781163,34.217973586063124,22.29705588206275
3620,430,245.82114775396133,245.9092654435212,246.6930315011201,256.9948726629389,226.20288566383897
3621,40,30.69075087229092,30.691734918507194,30.70571209891142,35.492758153858205,36.898954882996904
3622,199,87.59157839028265,87.58901353864638,88.78878203279899,78.45895782892482,79.56721421879975
3623,35,40.4596483041187,40.443377171257964,22.739008358773013,45.19668748487504,15.251775744462861
3624,350,232.3595245381337,231.9700042658604,221.91108139132825,224.62434607899428,196.81915788272005
3625,54,5.794489761447011,5.823895529793042,0.7815395508575591,5.91308284569547,3.4553113180749477
3626,50,64.70204406551326,64.6931704548641,78.45135990748346,76.72402719392272,51.56524284740837
3627,109,19.376356999701983,19.415469208577846,0.3561789324969027,11.206338158172443,22.50386637977121
3628,45,34.026768990323646,34.02281595473346,38.4598049567542,41.667164999699224,19.833783601841205
3629,159,21.454874731695867,21.515063988008393,11.096204196860981,8.785582771479653,0.4941081221331842
3630,180,55.272289711520074,55.32705049315274,33.02007844920706,49.030195662595105,33.348464686465434
3631,200,79.94363945864838,79.95105661181078,101.97798129400884,71.50006058174267,110.44834036306646
3632,279,63.20749126929911,63.325220118150014,24.759552938867273,70.73631924041098,71.03899096365816
3633,52,46.6893603533356,46.6904056629764,26.853628628308,59.926113956263436,30.46878442634484
3634,162,210.96463781486057,210.66192076913222,189.482496298145,87.35271504611697,215.07777363327762
3635,36,63.29948295275446,63.28268163367788,69.62771492751939,73.94262829339009,79.69454712993293
3636,210,71.37617915061884,71.47080977275664,40.242710846838975,55.67828999131777,83.84415125537515
3637,189,26.373675959708777,26.435861192694404,33.30087761742996,28.704006626662164,22.196673373858488
3638,60,56.57889930149565,56.648407547037195,61.263874012869394,74.89522647650674,160.7124896941009
3639,80,14.157497772744733,14.239513910400063,21.613179346611837,21.981562437309435,37.35712463179491
3640,120,11.202432302325661,11.182731543049215,9.37576767982614,19.203618998214864,31.231300791513462
3641,60,2.2818466103012085,2.232092499490811,0.8244926089240323,4.132927663055611,12.484119601140087
3642,200,22.728702012822794,22.65470192116325,11.393952442808626,4.803833215068067,41.323256579128014
3643,99,5.12081549484553,5.102684519748934,18.94926577775719,16.131472331456905,4.212078633471023
3644,230,99.49851723527397,99.53935711833273,112.38142288384009,94.65431199228874,97.98783426691531
3645,150,40.04268259888171,40.154191801951995,43.570536627254825,34.29881382690823,60.548752135533704
3646,199,63.862325794572,63.859048558184384,70.22898565869147,56.473647461717235,63.0871038066083
3647,175,18.31163784173225,18.489798476836057,26.652600927307304,23.464730950551257,12.786294510875734
3648,100,83.72736152740012,83.64855003927056,75.89143984289117,72.97547993118204,70.55331407571873
3649,280,107.34321013947775,107.38595247324378,109.74482690507702,111.29369987023571,102.64919597160892
3650,250,20.14068146429298,20.39401990589954,4.221877286541201,55.742652913389236,18.606697052665453
